COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS,label,source_file,video_title,content_clean,comment_length,token_count,url_count,exclamation_count,uppercase_ratio,has_url
z124ipdjxtumszl0c23schdzqpb0xvczx04,Tajuanna Davis,,Check out this video on YouTube:﻿,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,check out this video on youtube,33,6,0,0,0.11538461538461539,0
LneaDw26bFscYlZhrdft-O6Q7koeIpT4s4zpkbDHxl4,FreshX,,"GUYS SHARE THIS VIDEO!!!!!  HE must have 1.000.000.000 views  Share on Facebook, groups, pages!!",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,guys share this video he must have 1 000 000 000 views share on facebook groups pages,96,14,0,7,0.3728813559322034,0
LneaDw26bFsrleSoC9hVAdk8QmJCwfmQ1BuBDhQBQ6E,Wild 'N' Out,,CHECK OUT Eminem - Rap God LYRIC VIDEO,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,check out eminem rap god lyric video,38,8,0,0,0.7,0
z13durcjdm23ifwo204cfxhzawawsrmps24,Alura Patterson,,Love this song﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,love this song,15,3,0,0,0.08333333333333333,0
z12ied2xrpvuyrhkw224hxphqrzeev5s2,Cristian Sepulveda,,"Rihana, Love Me. :(﻿",0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,rihana love me,20,4,0,0,0.25,0
LneaDw26bFuUatkiFUWLUY4JNw8D3HREKe8cD134B3U,Michael J. Cabose,,like this comment then type 1337,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,like this comment then type 1337,32,6,0,0,0.0,0
z12buhk4iou1g3jl322ts5mzltm4fdhpz04,RoyEpperson,,Is that Charlie from lost?<br />﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,is that charlie from lost br,33,6,0,0,0.08695652173913043,0
z13hcbfavrmgdz5df23nvnewnrbqj31vr,TheSkullcrusher73,,who the fuck cheats on megan fox﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,who the fuck cheats on megan fox,33,7,0,0,0.0,0
z13ui5tzlzucinaab04chvzqps22cxhznxc0k,Sebastian Martinez,,that is megan fox﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,that is megan fox,18,4,0,0,0.0,0
z13ufngwhsmyedddo23yhp3hroypufsmz,Febe Gonzalez,,I love music﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,i love music,13,3,0,0,0.1,0
LneaDw26bFv6O3PTavPjpuAqyBikCq_8e6hyf4UjzYU,Michael J. Cabose,,like this comment then type 1337,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,like this comment then type 1337,32,6,0,0,0.0,0
z13xcrw5xrregt5gu04cg5rrtl3mwdkp33o,Laura Da Silva,,❤❤❤❤❤❤❤﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,,8,1,0,0,0.0,0
z13seb1gkmvqd1qne22ef3uihziwzlpqc04,Bayern Franken,,"hot,hot﻿",0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,hot hot,8,1,0,0,0.0,0
z134hfcw5v20ztroh04cjv4aezyaz5lq3zs0k,Tyler Gilman,,Check out this video on YouTube:﻿,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,check out this video on youtube,33,6,0,0,0.11538461538461539,0
LneaDw26bFuiuUSZ-vXu3wz5XEsS6fhI7SHFsSXLcdo,ViperFoe,,"Wow justin Bieber is Better  thats why when he buys medication he always shares with his half wited money alfred but sadly enough he is an attention hog with swamp ass and an eating disorder filled with sassy mice, and flaming hot cheetos that he can eat with the power of the samurman.",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,wow justin bieber is better thats why when he buys medication he always shares with his half wited money alfred but sadly enough he is an attention hog with swamp ass and an eating disorder filled with sassy mice and flaming hot cheetos that he can eat with the power of the samurman,286,53,0,0,0.012987012987012988,0
z13oexlyfxivznriw04cdxmqqpmgy3bi5z40k,Jimmy Hopkins,,this fucking song like a&#39;n oreo the only white part is the good 1﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,this fucking song like a 39 n oreo the only white part is the good 1,70,14,0,0,0.0,0
z12oyrwohnngydher22nvh2qqvmtcvqo004,Dale Sullivan,,"no where near one of eminems actual best songs, real fans know what im talking about: Untitled, cold wind blows, welcome 2 hell, elevator, business, wtp, almost famous, 25 to life, rock bottom, no apologies, same song and dance, without me, way i am, toy soldiers, mosh and insane &lt; songs off the top of my head that&#39;s better﻿",0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,no where near one of eminems actual best songs real fans know what im talking about untitled cold wind blows welcome 2 hell elevator business wtp almost famous 25 to life rock bottom no apologies same song and dance without me way i am toy soldiers mosh and insane lt songs off the top of my head that 39 s better,333,59,0,0,0.004032258064516129,0
LneaDw26bFuP3B-am8XnZ--Od7F-JAwYOX4wwSK6Z64,volleyballspikerable,,"Finally someone shares the same opinion as me. I&#39;ve tried really hard to like Gangnam style but I just can&#39;t, I don&#39;t even get the dance either. A song like this should be more popular than Gangnam Style, at least it makes sense.",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,finally someone shares the same opinion as me i 39 ve tried really hard to like gangnam style but i just can 39 t i don 39 t even get the dance either a song like this should be more popular than gangnam style at least it makes sense,241,43,0,0,0.0446927374301676,0
LneaDw26bFutstEGU6gC3skDv8gnI8WnvWwvbuw3TP0,DanteBTV,,Check Out The New Hot Video By Dante B Called Riled Up,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,check out the new hot video by dante b called riled up,54,12,0,0,0.27906976744186046,0
LneaDw26bFvx3P5m9aHNEmwxaQJ2-C9iXQYdJD8fpiA,DanteBTV,,Check Out The New Hot Video By Dante B Called Riled Up,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,check out the new hot video by dante b called riled up,54,12,0,0,0.27906976744186046,0
z12ithhjbzzhwdmy504cfd4ypkiiizlbg3k,Ali Baza,,"Still listening,still same pleasure﻿",0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,still listening still same pleasure,36,4,0,0,0.03225806451612903,0
LneaDw26bFuYQhgPVcKoJxOS7aSiV7l-Ce25QwQEabw,Josephine Monti,,▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌ FACEBOOK PASSWORD HACK 2013! facebook-pass-hack2013.blogspot.com ONLY 100% WORKING SOFTWARE FOR HACKING ANY FACEBOOK PASSWORD! It&#39;s FREE for download and breaks any password in 10-15 minutes! 100% virus free! For details and FREE DOWNLOAD please visit facebook-pass-hack2013.blogspot.com ▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,facebook password hack 2013 facebook pass hack2013 blogspot com only 100 working software for hacking any facebook password it 39 s free for download and breaks any password in 10 15 minutes 100 virus free for details and free download please visit facebook pass hack2013 blogspot com,405,38,0,4,0.40186915887850466,0
z12ey1yzeo3quba4j04cfri44zazflihkes,Aurora Calvanelli,,I love you!❤✨﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,i love you,14,3,0,1,0.125,0
z13qjrqjnqbcvnpeg23lubsaezyzx1wti,LXZNY,,2010? The time past so fast ..﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,2010 the time past so fast,31,7,0,0,0.058823529411764705,0
LneaDw26bFsE40L22WKVUqwIkp6g-YbHB2NgDr9DNo8,Dakoda Bigelow,,"Hey everyone, I&#39;m Dakoda Bigelow.  I&#39;m a 17 year old singer, rapper and producer.  I&#39;ve gained over 490,000 views so far but I really need more views, likes and subscribers in order to make it.  Check out my brand new music video for my song So Gone!  Also check out my new song called Deaf.  A few moments of your time would be greatly appreciated and you won&#39;t regret it :)  Please thumbs this up so more people can see it!  Thanks for the support.",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,hey everyone i 39 m dakoda bigelow i 39 m a 17 year old singer rapper and producer i 39 ve gained over 490 000 views so far but i really need more views likes and subscribers in order to make it check out my brand new music video for my song so gone also check out my new song called deaf a few moments of your time would be greatly appreciated and you won 39 t regret it please thumbs this up so more people can see it thanks for the support,466,85,0,2,0.04491017964071856,0
z13ddxrp0kv1gb13u22xudej0xrfwjk1f,ankan412,,#2015 FUCK YEAH﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,2015 fuck yeah,16,3,0,0,1.0,0
z134d5u5gkeeudxkj234wpgbxxezi1eb104,UserGamer51 _,,eminem is a ginius stop!﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,eminem is a ginius stop,25,5,0,1,0.0,0
z13sgp25fzybg11lc23bhncaipqvgz14q04,Fill Reseni,,The rap: cool     Rihanna: STTUUPID﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,the rap cool rihanna sttuupid,36,5,0,0,0.4,0
z12pxz2gvtrzfntqz04chluidzjvtr0yf04,Amer Amer,,Just gonna stand there and hear me cry ..﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,just gonna stand there and hear me cry,42,9,0,0,0.03225806451612903,0
z12ndfzrsunjyji1522exnrwcl3rt11eh,AliBerk Özer,,Love﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,love,5,1,0,0,0.25,0
z12mw1oyume1vb3by04ci3u5it3pgbbgrng0k,King Kunta,,Feels and emotions in this song...God damn﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,feels and emotions in this song god damn,43,7,0,0,0.06060606060606061,0
LneaDw26bFt04z-5gd60QQsZAfjRxMsf7yqOomgDuvg,Joden Brett,,all u should go check out j rants vi about eminem,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,all u should go check out j rants vi about eminem,49,11,0,0,0.0,0
z13gi54oqrf2hlkxg04cedchhrnjy13oj4s,GB REEFAT,,MEGAN FOX AND EMINEM TOGETHER IN A VIDEO  DOESNT GET BETTER THAN THAT﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,megan fox and eminem together in a video doesnt get better than that,70,13,0,0,1.0,0
z13suzmh3uztgzwpo04cczvhfqfyifcawws0k,char mcleod,,"Check out this video on YouTube: <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Eminem"">#Eminem</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Lovethewayyoulie"">#Lovethewayyoulie</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23RapGod"">#RapGod</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23King"">#King</a> ﻿",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,check out this video on youtube a rel nofollow class ot hashtag href url a rel nofollow class ot hashtag href url a rel nofollow class ot hashtag href url a rel nofollow class ot hashtag href url,418,23,4,0,0.04482758620689655,1
LneaDw26bFsatnacZXb_S1v2dOV0EyaNuykTxwkPmWg,101Tele,,"yo I know nobody will probably even read this..  But I’m gonna type it any way because i hope at least one person will  i&#39;m a rapper with a dream. I know there&#39;s like 200k of those in this world  but please check out my music and subscribe? if you want.? thanks,  I would love nothing more than to have a decent following on youtube..  if anyone? reading this could press the &quot;THUMBS UP&quot; other people will see it  just a simple button press? could make my dream come true =) Thank You",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,yo i know nobody will probably even read this but i m gonna type it any way because i hope at least one person will i 39 m a rapper with a dream i know there 39 s like 200k of those in this world but please check out my music and subscribe if you want thanks i would love nothing more than to have a decent following on youtube if anyone reading this could press the quot thumbs up quot other people will see it just a simple button press could make my dream come true thank you,502,93,0,0,0.040214477211796246,0
z12ecbfbewzlxxe5u04cjtmhqnzsdvyx1vs0k,leslie mendoza,,best song﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,best song,10,2,0,0,0.0,0
LneaDw26bFtwg5A1ijrcWVqI_5EptEDoyiygIJl5Xp4,real money,, subscribe to my feed,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,subscribe to my feed,21,4,0,0,0.0,0
LneaDw26bFtiRx1bZC7n8eZ5ZsRoXrrrfdVu_92PJd4,SlimShadyPG,,"EVERYONE GO AND SHARE youtu  be/ARkglzjQuP0 ON FB,TWITTER,G+ TO VOTE FOR EMINEM TO BECOME ARTIST OF THE YEAR ON FIRST EVER YOUTUBE MUSIC AWARDS !!!  AND GET THIS METHOD TO CHEAT AT INTERNET ROULETTE OUT OF EMINEMS VIDEO ! SHADY ARTIST OF THE YEAR !",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,everyone go and share youtu be arkglzjqup0 on fb twitter g to vote for eminem to become artist of the year on first ever youtube music awards and get this method to cheat at internet roulette out of eminems video shady artist of the year,248,45,0,5,0.9322916666666666,0
LneaDw26bFu5UYF_PGCmMngzhI9QbSqmuO8zWFK0DCk,MegaEvilMonkee,,Check out Em&#39;s dope new song monster here: /watch?v=w6gkM-XNY2M  MMLP2 FTW :),1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,check out em 39 s dope new song monster here watch v w6gkm xny2m mmlp2 ftw,81,12,0,0,0.25925925925925924,0
LneaDw26bFs8EyO6vOIKjYpRt-sa-JxqbsTjjcbiPaQ,Adela Korman,,  Check out my SEXY VIDEO :*,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,check out my sexy video,28,6,0,0,0.5263157894736842,0
LneaDw26bFuLqTvlvHELy-tdwJHJYoSpv3zRbTj-5SQ,Adela Korman,,  Check out my SEXY VIDEO :*,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,check out my sexy video,28,6,0,0,0.5263157894736842,0
z13acfnbooefdzs4b04chtqjgyu0g5qqmgg,Sean Gormaly,,Is that Charlie from lost?﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,is that charlie from lost,27,5,0,0,0.09523809523809523,0
z13sy3uphtayfrujz04citigxpnfj5c4gk00k,DrAxel81,,Anyone else notice that Megan Fox is in this video?﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,anyone else notice that megan fox is in this video,52,10,0,0,0.07317073170731707,0
LneaDw26bFu5aHCxlCYOFf1hW49mEQ4diJ3yjwxuW3U,Chuck Norris,,Do you need more instagram followers or photo likes? Check out IGBlast.com and get em in minutes!,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,do you need more instagram followers or photo likes check out igblast com and get em in minutes,97,17,0,1,0.0641025641025641,0
LneaDw26bFv9-vkMJy7kInsCbJzQ8qlJ8oUz9N7WfFQ,DanteBTV,,Check Out The New Hot Video By Dante B Called Riled Up,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,check out the new hot video by dante b called riled up,54,12,0,0,0.27906976744186046,0
LneaDw26bFsJd_Nwz5Hi7qWxPhPBjDRYOlUjtLgDwsk,DanteBTV,,Check Out The New Hot Video By Dante B Called Riled Up,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,check out the new hot video by dante b called riled up,54,12,0,0,0.27906976744186046,0
LneaDw26bFvAsBvYZLuVc3cJCI65rJQ9A-wZAcukfp0,101Tele,,"yo I know nobody will probably even read this..  but, Imma type it any way because i hope at least one person will  i&#39;m a rapper with a dream. I know there&#39;s like 200k of those in this world  but please check out my music and subscribe? if you want.? thanks,  I would love nothing more than to have a decent following on youtube..  if anyone? reading this could press the &quot;THUMBS UP&quot; other people will see it  just a simple button press? could make my dream come true =) Thank You",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,yo i know nobody will probably even read this but imma type it any way because i hope at least one person will i 39 m a rapper with a dream i know there 39 s like 200k of those in this world but please check out my music and subscribe if you want thanks i would love nothing more than to have a decent following on youtube if anyone reading this could press the quot thumbs up quot other people will see it just a simple button press could make my dream come true thank you,498,92,0,0,0.03783783783783784,0
LneaDw26bFupwvoW3Go_MqiZr35wklInwfOlKebxCYE,Anon,,"youtube.com/watch?v=2ASFn9ShgHk&amp;feature=youtu.be  please check out my song. looking for feedback, and supporters.",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,youtube com watch v 2asfn9shghk amp feature youtu be please check out my song looking for feedback and supporters,117,11,0,0,0.053763440860215055,0
LneaDw26bFvnMp5q__XiHBvyky8sw2uF9b-ZfDZi2to,WeTheDopeSquad,,WATCH MY VIDEOS AND SUBSCRIBE,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,watch my videos and subscribe,29,5,0,0,1.0,0
LneaDw26bFvxF3dtP-JPmr1RRfbcmnhR8cXBDGWcO2M,AllDailyVines,,:D subscribe to me for daily vines,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,d subscribe to me for daily vines,34,7,0,0,0.037037037037037035,0
z12svjz4pt3sxvser22cgdsbnyfwtn55l04,Emma Fedorova,,LOVE IT!!!!!!!﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,love it,15,2,0,7,1.0,0
LneaDw26bFtwtT8_LopWaaxY8Oyx9gsb7cJXYi2g9_E,Brandtastic 1080,,Hay dakota u earned a subscribee,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,hay dakota u earned a subscribee,32,6,0,0,0.037037037037037035,0
LneaDw26bFs87f8zCtdgtSzADarWSHU_uPcclXWKxms,Andrew Guasch,,"Listen...Check out Andrew Guasch - Crazy, Sick Flow...I&#39;m dope....that&#39;s all there is too it. If you like it Subscribe, if not, Ill be with Aftermath of TDE Soon enough.  One Love,  Peace.",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,listen check out andrew guasch crazy sick flow i 39 m dope that 39 s all there is too it if you like it subscribe if not ill be with aftermath of tde soon enough one love peace,196,32,0,0,0.14074074074074075,0
LneaDw26bFt2UN5Rat9A-sFv7kHQK3u5BwCCi0L8W1s,DanteBTV,,Check Out The New Hot Video By Dante B Called Riled Up,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,check out the new hot video by dante b called riled up,54,12,0,0,0.27906976744186046,0
z13zzjea3lrdfpk3323gttf4qtvwdbuhh04,Zach Myers,,I hate rap and I like this song﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,i hate rap and i like this song,32,8,0,0,0.08333333333333333,0
z13czbe5wuelthefr22uit3o4m32v3f4q04,Chris Edgar,,Love the way you lie - Driveshaft﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,love the way you lie driveshaft,34,7,0,0,0.07692307692307693,0
z13pevnyjqyyi1o0a23wtbkiukzfcbz3j,Jakab Norbert,,2010:(﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,2010,7,1,0,0,0.0,0
z13xg5zjtp3sfxm4a04cf1bolmzvu154bto0k,Marsonal Carrey,,"1,000,000 VIEWS NEAR﻿",0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,1 000 000 views near,21,3,0,0,1.0,0
LneaDw26bFs2gfQVXn0iARlUHD77c23Quer_0vQFKR4,Jacob Johnson,,"You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Chillpal . Sturdy . Astauand . Johackle . Chorenn . Ethosien . Changeable . Public . Noxu . Ploosnar . Looplab . Hoppler . Delicious . False . Scitenoa . Locobot . Heartbreaking . Thirsty . Reminiscent",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,you guys should check out this extraordinary website called firepa com you can make money online and start working from home today as i am i am making over 3 000 per month at firepa com visit firepa com and check it out lake chillpal sturdy astauand johackle chorenn ethosien changeable public noxu ploosnar looplab hoppler delicious false scitenoa locobot heartbreaking thirsty reminiscent,446,80,0,3,0.2006172839506173,0
z124ixlgtxrxeliqw04ccr5auumhzbezcbo,Sean Messi Y.,,this song is NICE﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,this song is nice,18,4,0,0,0.2857142857142857,0
LneaDw26bFvEU1KP4pLe6ZX7ShycVVArHO-hQyOPKYI,Laura Brown,,"You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Busyglide . Sasaroo . Sore . Chillpal . Axiomatic . Naperone . Mere . Undesirable . Agreeable . Encouraging . Imperfect . Roasted . Insidious . Modgone . Quickest . Trelod . Keen . Fresh . Economic . Bocilile",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,you guys should check out this extraordinary website called firepa com you can make money online and start working from home today as i am i am making over 3 000 per month at firepa com visit firepa com and check it out lake busyglide sasaroo sore chillpal axiomatic naperone mere undesirable agreeable encouraging imperfect roasted insidious modgone quickest trelod keen fresh economic bocilile,453,82,0,3,0.20121951219512196,0
z12vilga4u3yjpvse23pst05vsy0xtikh,acgillespie,,Sick Music for sick females﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,sick music for sick females,28,5,0,0,0.08695652173913043,0
LneaDw26bFugQanw0UtVOqzEgWt6mBD0k6SsEV7u968,Jacob Johnson,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Victorious . Luxuriant . Alcoholic . Responsible . Unbiased . Yoffa . Ociramma . Ociramma . Handsome . Arrowgance . Mizuxe . Boaconic . Sophisticated . Ill-fated . Spourmo . Chubby . Hioffpo . Probable . Singlewave",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,you guys should check out this extraordinary website called moneygq com you can make money online and start working from home today as i am i am making over 3 000 per month at moneygq com visit moneygq com and check it out lake victorious luxuriant alcoholic responsible unbiased yoffa ociramma ociramma handsome arrowgance mizuxe boaconic sophisticated ill fated spourmo chubby hioffpo probable singlewave,462,80,0,3,0.20058997050147492,0
z13gy34yyoexwhe2k23bwbb45pmoynthn04,Sylvie Clinkemaillie,,LOVE TROP FORT VOTRE  clip﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,love trop fort votre clip,27,5,0,0,0.8095238095238095,0
LneaDw26bFvpsz7rRi--uuuhcXD8DdMabES0ZpcLQlQ,Jacob Johnson,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Waratel . Misty . Exciting . Swoquix . Acaer . Chillpal . Tupacase . Arrowgance . Lively . Hard . Idiotic . Bored . Cool . Ablaze . Crabby . Aloidia . Cheilith . Feandra . Useless . Ploosnar",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,you guys should check out this extraordinary website called moneygq com you can make money online and start working from home today as i am i am making over 3 000 per month at moneygq com visit moneygq com and check it out lake waratel misty exciting swoquix acaer chillpal tupacase arrowgance lively hard idiotic bored cool ablaze crabby aloidia cheilith feandra useless ploosnar,438,82,0,3,0.22044728434504793,0
LneaDw26bFsyF8tOZ0xw7y8WVG6yqAbDgX-tObOFJHo,Laura Brown,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Ignorant . Wavefire . Reiltas . Astauand . Skizzle . Jovaphile . Swooflia . Grynn . Excellent . Slimy . Gabby . Nalpure . Lucky . Glozzom . Depressed . Better . Deep . Sinpad . Stereotyped . Toximble",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,you guys should check out this extraordinary website called moneygq com you can make money online and start working from home today as i am i am making over 3 000 per month at moneygq com visit moneygq com and check it out lake ignorant wavefire reiltas astauand skizzle jovaphile swooflia grynn excellent slimy gabby nalpure lucky glozzom depressed better deep sinpad stereotyped toximble,447,82,0,3,0.21428571428571427,0
z12wxljzemu3y5op504chzxqwkqkezor5nw0k,Maeva Bahlouli,,Eminem et Rihana trop belle chanson﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,eminem et rihana trop belle chanson,36,6,0,0,0.06666666666666667,0
z12ts5g4zmekx3jxu04ce5wbesfkx1lrhxo0k,awsome6948,,this song is better then monster by eminem﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,this song is better then monster by eminem,43,8,0,0,0.0,0
z13hdld4pqabztczx04cgvka1wnvtlxaxqk0k,호성나,,He is good boy!!!<br />I am krean I like to eminem~!~﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,he is good boy br i am krean i like to eminem,54,11,0,4,0.08823529411764706,0
z12rfprhgnipxnlhy04cifqgxkjaydsw0b4,This Hans,,it is wonderful﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,it is wonderful,16,3,0,0,0.0,0
LneaDw26bFsBtfre7-TAAB3E03wBGNFYTtG5EG4-Zq8,Laura Brown,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Magnificent . Noodile . Unequaled . Moderock . Gogopo . Lulerain . Olielle . Zesty . Laughable . Accidental . Pepelexa . Delightful . Wiry . Toogit . Uncovered . Chesture . Woozy . Adhoc . Weak . Shallow",1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,you guys should check out this extraordinary website called moneygq com you can make money online and start working from home today as i am i am making over 3 000 per month at moneygq com visit moneygq com and check it out lake magnificent noodile unequaled moderock gogopo lulerain olielle zesty laughable accidental pepelexa delightful wiry toogit uncovered chesture woozy adhoc weak shallow,451,82,0,3,0.2116564417177914,0
LneaDw26bFtg4S7L4GethprEUChZq3UF60r8hc2sHYE,spamworld2009,,Share Eminem&#39;s Artist of the Year video so he can win. We could see a performance and acceptance speech. Like this comment so everyone can see.  2014 =  Year of Eminem,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,share eminem 39 s artist of the year video so he can win we could see a performance and acceptance speech like this comment so everyone can see 2014 year of eminem,171,31,0,0,0.06349206349206349,0
LneaDw26bFvF20ISV3_bAs2_rN15DyE6cTqB-iNAgkY,spamworld2009,,watch?v=ARkglzjQuP0 Like this comment and share this video so Em can win!!! #YTMA,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,watch v arkglzjqup0 like this comment and share this video so em can win ytma,81,13,0,3,0.16129032258064516,0
z12oipfxfzrndpzvj22ae30gytqufhgrl04,01FLHT,,Check out this video on YouTube:<br /><br />Eminem is amazing. ﻿,1,spam,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,check out this video on youtube br br eminem is amazing,64,11,0,0,0.08888888888888889,0
z13oulsz0uzyxflr304cjds5jqbmej1b3mg0k,manish srinivas,,awesome song ever﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,awesome song ever,18,3,0,0,0.0,0
z124hrlillzaw1tpm04cj544rn3ny5zwfmg0k,Rufus Korovina,,love﻿,0,ham,Youtube04-Eminem.csv,Eminem - Love The Way You Lie,love,5,1,0,0,0.0,0
